race_id,当前显示名,中文名,英文名,等级,赛事类别,地区,场地,赛场,距离,月份,半月,赛季,年龄条件,性别限定,中文来源,英文来源,核对备注
two-win-dirt-5-3-early-nakayama-1200-5,中山泥地1200m二胜战,中山泥地1200m二胜战,Nakayama Dirt 1200m Two-Win Class,2胜,two-win,日本,泥地,中山,1200,3,1,五岁春,5岁,,现有中文,按条件赛规则生成,
two-win-dirt-5-3-early-niigata-1600-6,新潟泥地1600m二胜战,新潟泥地1600m二胜战,Niigata Dirt 1600m Two-Win Class,2胜,two-win,日本,泥地,新潟,1600,3,1,五岁春,5岁,,现有中文,按条件赛规则生成,
two-win-dirt-5-3-early-tokyo-1800-4,东京泥地1800m二胜战,东京泥地1800m二胜战,Tokyo Dirt 1800m Two-Win Class,2胜,two-win,日本,泥地,东京,1800,3,1,五岁春,5岁,,现有中文,按条件赛规则生成,
two-win-turf-4-3-early-fukushima-2000-3,福岛草地2000m二胜战,福岛草地2000m二胜战,Fukushima Turf 2000m Two-Win Class,2胜,two-win,日本,草地,福岛,2000,3,1,四岁春,4岁,,现有中文,按条件赛规则生成,
two-win-turf-4-3-early-nakayama-1400-2,中山草地1400m二胜战,中山草地1400m二胜战,Nakayama Turf 1400m Two-Win Class,2胜,two-win,日本,草地,中山,1400,3,1,四岁春,4岁,,现有中文,按条件赛规则生成,
two-win-turf-4-3-early-tokyo-2600-1,东京草地2600m二胜战,东京草地2600m二胜战,Tokyo Turf 2600m Two-Win Class,2胜,two-win,日本,草地,东京,2600,3,1,四岁春,4岁,,现有中文,按条件赛规则生成,
two-win-turf-5-3-early-fukushima-2600-3,福岛草地2600m二胜战,福岛草地2600m二胜战,Fukushima Turf 2600m Two-Win Class,2胜,two-win,日本,草地,福岛,2600,3,1,五岁春,5岁,,现有中文,按条件赛规则生成,
two-win-turf-5-3-early-nakayama-2200-2,中山草地2200m二胜战,中山草地2200m二胜战,Nakayama Turf 2200m Two-Win Class,2胜,two-win,日本,草地,中山,2200,3,1,五岁春,5岁,,现有中文,按条件赛规则生成,
two-win-turf-5-3-early-tokyo-1800-1,东京草地1800m二胜战,东京草地1800m二胜战,Tokyo Turf 1800m Two-Win Class,2胜,two-win,日本,草地,东京,1800,3,1,五岁春,5岁,,现有中文,按条件赛规则生成,
three-win-dirt-4-3-early-nakayama-1800-3,中山泥地1800m三胜战,中山泥地1800m三胜战,Nakayama Dirt 1800m Three-Win Class,3胜,three-win,日本,泥地,中山,1800,3,1,四岁春,4岁,,现有中文,按条件赛规则生成,
three-win-dirt-4-3-early-niigata-1400-4,新潟泥地1400m三胜战,新潟泥地1400m三胜战,Niigata Dirt 1400m Three-Win Class,3胜,three-win,日本,泥地,新潟,1400,3,1,四岁春,4岁,,现有中文,按条件赛规则生成,
three-win-dirt-5-3-early-nakayama-1900-3,中山泥地1900m三胜战,中山泥地1900m三胜战,Nakayama Dirt 1900m Three-Win Class,3胜,three-win,日本,泥地,中山,1900,3,1,五岁春,5岁,,现有中文,按条件赛规则生成,
three-win-dirt-5-3-early-niigata-1600-4,新潟泥地1600m三胜战,新潟泥地1600m三胜战,Niigata Dirt 1600m Three-Win Class,3胜,three-win,日本,泥地,新潟,1600,3,1,五岁春,5岁,,现有中文,按条件赛规则生成,
three-win-turf-4-3-early-fukushima-1800-2,福岛草地1800m三胜战,福岛草地1800m三胜战,Fukushima Turf 1800m Three-Win Class,3胜,three-win,日本,草地,福岛,1800,3,1,四岁春,4岁,,现有中文,按条件赛规则生成,
three-win-turf-4-3-early-tokyo-1200-1,东京草地1200m三胜战,东京草地1200m三胜战,Tokyo Turf 1200m Three-Win Class,3胜,three-win,日本,草地,东京,1200,3,1,四岁春,4岁,,现有中文,按条件赛规则生成,
three-win-turf-5-3-early-fukushima-1600-2,福岛草地1600m三胜战,福岛草地1600m三胜战,Fukushima Turf 1600m Three-Win Class,3胜,three-win,日本,草地,福岛,1600,3,1,五岁春,5岁,,现有中文,按条件赛规则生成,
three-win-turf-5-3-early-tokyo-2400-1,东京草地2400m三胜战,东京草地2400m三胜战,Tokyo Turf 2400m Three-Win Class,3胜,three-win,日本,草地,东京,2400,3,1,五岁春,5岁,,现有中文,按条件赛规则生成,
maiden-dirt-3-3-early-fukushima-1200-1,福岛泥地1200m未胜利战,福岛泥地1200m未胜利战,Fukushima Dirt 1200m Maiden,未胜利,maiden,日本,泥地,福岛,1200,3,1,三岁春,3岁,,现有中文,按条件赛规则生成,
maiden-dirt-3-3-early-nakayama-1400-4,中山泥地1400m未胜利战,中山泥地1400m未胜利战,Nakayama Dirt 1400m Maiden,未胜利,maiden,日本,泥地,中山,1400,3,1,三岁春,3岁,,现有中文,按条件赛规则生成,
maiden-dirt-3-3-early-niigata-1400-2,新潟泥地1400m未胜利战,新潟泥地1400m未胜利战,Niigata Dirt 1400m Maiden,未胜利,maiden,日本,泥地,新潟,1400,3,1,三岁春,3岁,,现有中文,按条件赛规则生成,
maiden-dirt-3-3-early-tokyo-1800-3,东京泥地1800m未胜利战,东京泥地1800m未胜利战,Tokyo Dirt 1800m Maiden,未胜利,maiden,日本,泥地,东京,1800,3,1,三岁春,3岁,,现有中文,按条件赛规则生成,
maiden-turf-3-3-early-fukushima-1200-3,福岛草地1200m未胜利战,福岛草地1200m未胜利战,Fukushima Turf 1200m Maiden,未胜利,maiden,日本,草地,福岛,1200,3,1,三岁春,3岁,,现有中文,按条件赛规则生成,
maiden-turf-3-3-early-nakayama-1000-2,中山草地1000m未胜利战,中山草地1000m未胜利战,Nakayama Turf 1000m Maiden,未胜利,maiden,日本,草地,中山,1000,3,1,三岁春,3岁,,现有中文,按条件赛规则生成,
maiden-turf-3-3-early-niigata-1400-4,新潟草地1400m未胜利战,新潟草地1400m未胜利战,Niigata Turf 1400m Maiden,未胜利,maiden,日本,草地,新潟,1400,3,1,三岁春,3岁,,现有中文,按条件赛规则生成,
maiden-turf-3-3-early-tokyo-1800-1,东京草地1800m未胜利战,东京草地1800m未胜利战,Tokyo Turf 1800m Maiden,未胜利,maiden,日本,草地,东京,1800,3,1,三岁春,3岁,,现有中文,按条件赛规则生成,
new-dirt-3-3-early-fukushima-1200-1,福岛泥地1200m新马战,福岛泥地1200m新马战,Fukushima Dirt 1200m Newcomer,新马,new,日本,泥地,福岛,1200,3,1,三岁春,3岁,,现有中文,按条件赛规则生成,
new-dirt-3-3-early-nakayama-1400-4,中山泥地1400m新马战,中山泥地1400m新马战,Nakayama Dirt 1400m Newcomer,新马,new,日本,泥地,中山,1400,3,1,三岁春,3岁,,现有中文,按条件赛规则生成,
new-dirt-3-3-early-niigata-1400-2,新潟泥地1400m新马战,新潟泥地1400m新马战,Niigata Dirt 1400m Newcomer,新马,new,日本,泥地,新潟,1400,3,1,三岁春,3岁,,现有中文,按条件赛规则生成,
new-dirt-3-3-early-tokyo-1800-3,东京泥地1800m新马战,东京泥地1800m新马战,Tokyo Dirt 1800m Newcomer,新马,new,日本,泥地,东京,1800,3,1,三岁春,3岁,,现有中文,按条件赛规则生成,
new-turf-3-3-early-fukushima-1200-3,福岛草地1200m新马战,福岛草地1200m新马战,Fukushima Turf 1200m Newcomer,新马,new,日本,草地,福岛,1200,3,1,三岁春,3岁,,现有中文,按条件赛规则生成,
new-turf-3-3-early-nakayama-1000-2,中山草地1000m新马战,中山草地1000m新马战,Nakayama Turf 1000m Newcomer,新马,new,日本,草地,中山,1000,3,1,三岁春,3岁,,现有中文,按条件赛规则生成,
new-turf-3-3-early-niigata-1400-4,新潟草地1400m新马战,新潟草地1400m新马战,Niigata Turf 1400m Newcomer,新马,new,日本,草地,新潟,1400,3,1,三岁春,3岁,,现有中文,按条件赛规则生成,
new-turf-3-3-early-tokyo-1800-1,东京草地1800m新马战,东京草地1800m新马战,Tokyo Turf 1800m Newcomer,新马,new,日本,草地,东京,1800,3,1,三岁春,3岁,,现有中文,按条件赛规则生成,
fillies-revue,报知杯雌马赛,报知杯雌马赛,Fillies Revue,G2,g2,日本,草地,阪神,1400,3,1,三岁春,3岁,牝马,现有中文,由ID自动生成待核对,
kinko-sho,金鯱赏,金鯱赏,Kinko Sho,G2,g2,日本,草地,中京,2000,3,1,四岁春,4岁以上,,现有中文,由ID自动生成待核对,
tulip-sho,郁金香赏,郁金香赏,Tulip Sho,G2,g2,日本,草地,阪神,1600,3,1,三岁春,3岁,牝马,现有中文,由ID自动生成待核对,
yayoi-sho,弥生赏,弥生赏,Yayoi Sho,G2,g2,日本,草地,中山,2000,3,1,三岁春,3岁,,现有中文,由ID自动生成待核对,
nakayama-himba-stakes,中山牝马S,中山牝马锦标,Nakayama Himba Stakes,G3,g3,日本,草地,中山,1800,3,1,四岁春,4岁以上,牝马,自动规范化待核对,由ID自动生成待核对,
ocean-stakes,海洋S,海洋锦标,Ocean Stakes,G3,g3,日本,草地,中山,1200,3,1,四岁春,4岁以上,,自动规范化待核对,由ID自动生成待核对,
diolite-kinen,ダイオライト记念,迪奥莱特纪念,Diolite Kinen,JpnII,jpn2,日本,泥地,船桥,2400,3,1,四岁春,4岁以上,,自译待核对,由ID自动生成待核对,
anemone-stakes,アネモネS,银莲花锦标,Anemone Stakes,L,op,日本,草地,中山,1600,3,1,三岁春,3岁,牝马,自译待核对,由ID自动生成待核对,
osaka-jo-stakes,大阪城S,大阪城锦标,Osaka Jo Stakes,L,op,日本,草地,阪神,1800,3,1,四岁春,4岁以上,,自动规范化待核对,由ID自动生成待核对,
one-win-dirt-3-3-late-chukyo-1400-7,中京泥地1400m一胜战,中京泥地1400m一胜战,Chukyo Dirt 1400m One-Win Class,1胜,one-win,日本,泥地,中京,1400,3,2,三岁春,3岁,,现有中文,按条件赛规则生成,
one-win-dirt-3-3-late-hanshin-1900-6,阪神泥地1900m一胜战,阪神泥地1900m一胜战,Hanshin Dirt 1900m One-Win Class,1胜,one-win,日本,泥地,阪神,1900,3,2,三岁春,3岁,,现有中文,按条件赛规则生成,
one-win-dirt-3-3-late-kyoto-1700-5,京都泥地1700m一胜战,京都泥地1700m一胜战,Kyoto Dirt 1700m One-Win Class,1胜,one-win,日本,泥地,京都,1700,3,2,三岁春,3岁,,现有中文,按条件赛规则生成,
one-win-dirt-4-3-late-chukyo-1900-7,中京泥地1900m一胜战,中京泥地1900m一胜战,Chukyo Dirt 1900m One-Win Class,1胜,one-win,日本,泥地,中京,1900,3,2,四岁春,4岁,,现有中文,按条件赛规则生成,
one-win-dirt-4-3-late-hanshin-1700-6,阪神泥地1700m一胜战,阪神泥地1700m一胜战,Hanshin Dirt 1700m One-Win Class,1胜,one-win,日本,泥地,阪神,1700,3,2,四岁春,4岁,,现有中文,按条件赛规则生成,
one-win-dirt-4-3-late-kyoto-1400-5,京都泥地1400m一胜战,京都泥地1400m一胜战,Kyoto Dirt 1400m One-Win Class,1胜,one-win,日本,泥地,京都,1400,3,2,四岁春,4岁,,现有中文,按条件赛规则生成,
one-win-turf-3-3-late-chukyo-2200-3,中京草地2200m一胜战,中京草地2200m一胜战,Chukyo Turf 2200m One-Win Class,1胜,one-win,日本,草地,中京,2200,3,2,三岁春,3岁,,现有中文,按条件赛规则生成,
one-win-turf-3-3-late-fukushima-1200-4,福岛草地1200m一胜战,福岛草地1200m一胜战,Fukushima Turf 1200m One-Win Class,1胜,one-win,日本,草地,福岛,1200,3,2,三岁春,3岁,,现有中文,按条件赛规则生成,
one-win-turf-3-3-late-hanshin-1800-2,阪神草地1800m一胜战,阪神草地1800m一胜战,Hanshin Turf 1800m One-Win Class,1胜,one-win,日本,草地,阪神,1800,3,2,三岁春,3岁,,现有中文,按条件赛规则生成,
one-win-turf-3-3-late-kyoto-1400-1,京都草地1400m一胜战,京都草地1400m一胜战,Kyoto Turf 1400m One-Win Class,1胜,one-win,日本,草地,京都,1400,3,2,三岁春,3岁,,现有中文,按条件赛规则生成,
one-win-turf-4-3-late-chukyo-1800-3,中京草地1800m一胜战,中京草地1800m一胜战,Chukyo Turf 1800m One-Win Class,1胜,one-win,日本,草地,中京,1800,3,2,四岁春,4岁,,现有中文,按条件赛规则生成,
one-win-turf-4-3-late-fukushima-2200-4,福岛草地2200m一胜战,福岛草地2200m一胜战,Fukushima Turf 2200m One-Win Class,1胜,one-win,日本,草地,福岛,2200,3,2,四岁春,4岁,,现有中文,按条件赛规则生成,
one-win-turf-4-3-late-hanshin-1400-2,阪神草地1400m一胜战,阪神草地1400m一胜战,Hanshin Turf 1400m One-Win Class,1胜,one-win,日本,草地,阪神,1400,3,2,四岁春,4岁,,现有中文,按条件赛规则生成,
one-win-turf-4-3-late-kyoto-2600-1,京都草地2600m一胜战,京都草地2600m一胜战,Kyoto Turf 2600m One-Win Class,1胜,one-win,日本,草地,京都,2600,3,2,四岁春,4岁,,现有中文,按条件赛规则生成,
two-win-dirt-4-3-late-fukushima-1600-6,福岛泥地1600m二胜战,福岛泥地1600m二胜战,Fukushima Dirt 1600m Two-Win Class,2胜,two-win,日本,泥地,福岛,1600,3,2,四岁春,4岁,,现有中文,按条件赛规则生成,
two-win-dirt-4-3-late-hanshin-1200-5,阪神泥地1200m二胜战,阪神泥地1200m二胜战,Hanshin Dirt 1200m Two-Win Class,2胜,two-win,日本,泥地,阪神,1200,3,2,四岁春,4岁,,现有中文,按条件赛规则生成,
two-win-dirt-4-3-late-kyoto-1800-4,京都泥地1800m二胜战,京都泥地1800m二胜战,Kyoto Dirt 1800m Two-Win Class,2胜,two-win,日本,泥地,京都,1800,3,2,四岁春,4岁,,现有中文,按条件赛规则生成,
two-win-dirt-5-3-late-fukushima-1700-6,福岛泥地1700m二胜战,福岛泥地1700m二胜战,Fukushima Dirt 1700m Two-Win Class,2胜,two-win,日本,泥地,福岛,1700,3,2,五岁春,5岁,,现有中文,按条件赛规则生成,
two-win-dirt-5-3-late-hanshin-1400-5,阪神泥地1400m二胜战,阪神泥地1400m二胜战,Hanshin Dirt 1400m Two-Win Class,2胜,two-win,日本,泥地,阪神,1400,3,2,五岁春,5岁,,现有中文,按条件赛规则生成,
two-win-dirt-5-3-late-kyoto-1900-4,京都泥地1900m二胜战,京都泥地1900m二胜战,Kyoto Dirt 1900m Two-Win Class,2胜,two-win,日本,泥地,京都,1900,3,2,五岁春,5岁,,现有中文,按条件赛规则生成,
two-win-turf-4-3-late-chukyo-2200-3,中京草地2200m二胜战,中京草地2200m二胜战,Chukyo Turf 2200m Two-Win Class,2胜,two-win,日本,草地,中京,2200,3,2,四岁春,4岁,,现有中文,按条件赛规则生成,
two-win-turf-4-3-late-hanshin-1600-2,阪神草地1600m二胜战,阪神草地1600m二胜战,Hanshin Turf 1600m Two-Win Class,2胜,two-win,日本,草地,阪神,1600,3,2,四岁春,4岁,,现有中文,按条件赛规则生成,
two-win-turf-4-3-late-kyoto-1200-1,京都草地1200m二胜战,京都草地1200m二胜战,Kyoto Turf 1200m Two-Win Class,2胜,two-win,日本,草地,京都,1200,3,2,四岁春,4岁,,现有中文,按条件赛规则生成,
two-win-turf-5-3-late-chukyo-1200-3,中京草地1200m二胜战,中京草地1200m二胜战,Chukyo Turf 1200m Two-Win Class,2胜,two-win,日本,草地,中京,1200,3,2,五岁春,5岁,,现有中文,按条件赛规则生成,
two-win-turf-5-3-late-hanshin-2400-2,阪神草地2400m二胜战,阪神草地2400m二胜战,Hanshin Turf 2400m Two-Win Class,2胜,two-win,日本,草地,阪神,2400,3,2,五岁春,5岁,,现有中文,按条件赛规则生成,
two-win-turf-5-3-late-kyoto-2000-1,京都草地2000m二胜战,京都草地2000m二胜战,Kyoto Turf 2000m Two-Win Class,2胜,two-win,日本,草地,京都,2000,3,2,五岁春,5岁,,现有中文,按条件赛规则生成,
three-win-dirt-4-3-late-fukushima-1600-4,福岛泥地1600m三胜战,福岛泥地1600m三胜战,Fukushima Dirt 1600m Three-Win Class,3胜,three-win,日本,泥地,福岛,1600,3,2,四岁春,4岁,,现有中文,按条件赛规则生成,
three-win-dirt-4-3-late-hanshin-1900-3,阪神泥地1900m三胜战,阪神泥地1900m三胜战,Hanshin Dirt 1900m Three-Win Class,3胜,three-win,日本,泥地,阪神,1900,3,2,四岁春,4岁,,现有中文,按条件赛规则生成,
three-win-dirt-5-3-late-fukushima-1700-4,福岛泥地1700m三胜战,福岛泥地1700m三胜战,Fukushima Dirt 1700m Three-Win Class,3胜,three-win,日本,泥地,福岛,1700,3,2,五岁春,5岁,,现有中文,按条件赛规则生成,
three-win-dirt-5-3-late-hanshin-1200-3,阪神泥地1200m三胜战,阪神泥地1200m三胜战,Hanshin Dirt 1200m Three-Win Class,3胜,three-win,日本,泥地,阪神,1200,3,2,五岁春,5岁,,现有中文,按条件赛规则生成,
three-win-turf-4-3-late-chukyo-2000-2,中京草地2000m三胜战,中京草地2000m三胜战,Chukyo Turf 2000m Three-Win Class,3胜,three-win,日本,草地,中京,2000,3,2,四岁春,4岁,,现有中文,按条件赛规则生成,
three-win-turf-4-3-late-kyoto-1400-1,京都草地1400m三胜战,京都草地1400m三胜战,Kyoto Turf 1400m Three-Win Class,3胜,three-win,日本,草地,京都,1400,3,2,四岁春,4岁,,现有中文,按条件赛规则生成,
three-win-turf-5-3-late-chukyo-1800-2,中京草地1800m三胜战,中京草地1800m三胜战,Chukyo Turf 1800m Three-Win Class,3胜,three-win,日本,草地,中京,1800,3,2,五岁春,5岁,,现有中文,按条件赛规则生成,
three-win-turf-5-3-late-kyoto-1200-1,京都草地1200m三胜战,京都草地1200m三胜战,Kyoto Turf 1200m Three-Win Class,3胜,three-win,日本,草地,京都,1200,3,2,五岁春,5岁,,现有中文,按条件赛规则生成,
maiden-dirt-3-3-late-chukyo-1400-1,中京泥地1400m未胜利战,中京泥地1400m未胜利战,Chukyo Dirt 1400m Maiden,未胜利,maiden,日本,泥地,中京,1400,3,2,三岁春,3岁,,现有中文,按条件赛规则生成,
maiden-dirt-3-3-late-fukushima-1000-2,福岛泥地1000m未胜利战,福岛泥地1000m未胜利战,Fukushima Dirt 1000m Maiden,未胜利,maiden,日本,泥地,福岛,1000,3,2,三岁春,3岁,,现有中文,按条件赛规则生成,
maiden-dirt-3-3-late-hanshin-1600-4,阪神泥地1600m未胜利战,阪神泥地1600m未胜利战,Hanshin Dirt 1600m Maiden,未胜利,maiden,日本,泥地,阪神,1600,3,2,三岁春,3岁,,现有中文,按条件赛规则生成,
maiden-dirt-3-3-late-kyoto-1200-3,京都泥地1200m未胜利战,京都泥地1200m未胜利战,Kyoto Dirt 1200m Maiden,未胜利,maiden,日本,泥地,京都,1200,3,2,三岁春,3岁,,现有中文,按条件赛规则生成,
maiden-turf-3-3-late-chukyo-1400-3,中京草地1400m未胜利战,中京草地1400m未胜利战,Chukyo Turf 1400m Maiden,未胜利,maiden,日本,草地,中京,1400,3,2,三岁春,3岁,,现有中文,按条件赛规则生成,
maiden-turf-3-3-late-fukushima-1000-4,福岛草地1000m未胜利战,福岛草地1000m未胜利战,Fukushima Turf 1000m Maiden,未胜利,maiden,日本,草地,福岛,1000,3,2,三岁春,3岁,,现有中文,按条件赛规则生成,
maiden-turf-3-3-late-hanshin-1200-2,阪神草地1200m未胜利战,阪神草地1200m未胜利战,Hanshin Turf 1200m Maiden,未胜利,maiden,日本,草地,阪神,1200,3,2,三岁春,3岁,,现有中文,按条件赛规则生成,
maiden-turf-3-3-late-kyoto-2000-1,京都草地2000m未胜利战,京都草地2000m未胜利战,Kyoto Turf 2000m Maiden,未胜利,maiden,日本,草地,京都,2000,3,2,三岁春,3岁,,现有中文,按条件赛规则生成,
new-dirt-3-3-late-chukyo-1400-1,中京泥地1400m新马战,中京泥地1400m新马战,Chukyo Dirt 1400m Newcomer,新马,new,日本,泥地,中京,1400,3,2,三岁春,3岁,,现有中文,按条件赛规则生成,
new-dirt-3-3-late-fukushima-1000-2,福岛泥地1000m新马战,福岛泥地1000m新马战,Fukushima Dirt 1000m Newcomer,新马,new,日本,泥地,福岛,1000,3,2,三岁春,3岁,,现有中文,按条件赛规则生成,
new-dirt-3-3-late-hanshin-1600-4,阪神泥地1600m新马战,阪神泥地1600m新马战,Hanshin Dirt 1600m Newcomer,新马,new,日本,泥地,阪神,1600,3,2,三岁春,3岁,,现有中文,按条件赛规则生成,
new-dirt-3-3-late-kyoto-1200-3,京都泥地1200m新马战,京都泥地1200m新马战,Kyoto Dirt 1200m Newcomer,新马,new,日本,泥地,京都,1200,3,2,三岁春,3岁,,现有中文,按条件赛规则生成,
new-turf-3-3-late-chukyo-1400-3,中京草地1400m新马战,中京草地1400m新马战,Chukyo Turf 1400m Newcomer,新马,new,日本,草地,中京,1400,3,2,三岁春,3岁,,现有中文,按条件赛规则生成,
new-turf-3-3-late-fukushima-1000-4,福岛草地1000m新马战,福岛草地1000m新马战,Fukushima Turf 1000m Newcomer,新马,new,日本,草地,福岛,1000,3,2,三岁春,3岁,,现有中文,按条件赛规则生成,
